Year,Month,STATUS,PUBLISHED_DATE,PFMA,DISPOSITION,SPECIES,SPECIES_CODE,SCIENTIFIC_NAME,PIECE,STANDARD_ERROR,PERCENT_STANDARD_ERROR
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,ROCKFISHES,389,SEBASTES,268,59.716,0.223
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,7,3.742,0.535
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,LINGCOD,467,OPHIODON ELONGATUS,2,2.236,1.118
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,546,118.672,0.217
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2633,430.355,0.163
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6401,596.801,0.093
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,62,24.515,0.395
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1240,258.244,0.208
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,8,6,0.75
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,ROCKFISHES,389,SEBASTES,7313,1277.496,0.175
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,19,34.234,1.802
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,LINGCOD,467,OPHIODON ELONGATUS,338,110.259,0.326
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,451,122.532,0.272
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3141,536.976,0.171
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,9323,818.09,0.088
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,LINGCOD,467,OPHIODON ELONGATUS,311,173.968,0.559
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,78,30.594,0.392
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,ROCKFISHES,389,SEBASTES,5273,1060.386,0.201
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,572,329.143,0.575
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4744,754.848,0.159
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,25,26,1.04
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,461,126.965,0.275
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1885,160.984,0.085
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,23,20.616,0.896
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,220,69.224,0.315
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,48,22.672,0.472
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,ROCKFISHES,389,SEBASTES,987,477.881,0.484
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2620,279.51,0.107
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,264,66.438,0.252
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,560,372.859,0.666
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,ROCKFISHES,389,SEBASTES,2447,723.573,0.296
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,18,5,0.278
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,LINGCOD,467,OPHIODON ELONGATUS,132,84.416,0.64
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,88,65.788,0.748
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,572,220.431,0.385
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,321,111,0.346
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,8785,1967,0.224
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4290,1018,0.237
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1844,513,0.278
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,LINGCOD,467,OPHIODON ELONGATUS,59,30,0.508
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,7,9,1.286
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,ROCKFISHES,389,SEBASTES,339,162,0.478
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,SOCKEYE SALMON,118,ONCORHYNCHUS NERKA,15,13,0.867
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,139,69,0.496
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1617,305.473,0.189
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,408,106.452,0.261
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,403,119.57,0.297
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,243,85.959,0.354
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,ROCKFISHES,389,SEBASTES,2271,498.889,0.22
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,140,51.884,0.371
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,LINGCOD,467,OPHIODON ELONGATUS,25,11.705,0.468
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,35,19.235,0.55
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2217,416.565,0.188
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,252,122.201,0.485
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,ROCKFISHES,389,SEBASTES,2778,718.341,0.259
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,139,61.139,0.44
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,LINGCOD,467,OPHIODON ELONGATUS,68,29.223,0.43
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,43,26.211,0.61
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,552,172.125,0.312
1991,June,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,543,234.29,0.431
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,94,55.723,0.593
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,ROCKFISHES,389,SEBASTES,200,99.298,0.496
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,610,175.821,0.288
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,772,256.414,0.332
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,66,43.704,0.662
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,417,148.802,0.357
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,ROCKFISHES,389,SEBASTES,44,39.294,0.893
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,135,101.956,0.755
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,48,45.266,0.943
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,246,172.653,0.702
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,190,164.149,0.864
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,3,7,2.333
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,ROCKFISHES,389,SEBASTES,18,19.026,1.057
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,151,125.196,0.829
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,ROCKFISHES,389,SEBASTES,983,441.222,0.449
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,623,237.586,0.381
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1692,360.616,0.213
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,235,142.032,0.604
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,609,203.31,0.334
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,156,46.605,0.299
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1120,299.259,0.267
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,LINGCOD,467,OPHIODON ELONGATUS,6,5.916,0.986
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,ROCKFISHES,389,SEBASTES,168,64.722,0.385
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,116,44.721,0.386
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,202,74.263,0.368
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,242,80.87,0.334
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,837,186.746,0.223
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,ROCKFISHES,389,SEBASTES,45,24.839,0.552
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,429,129.294,0.301
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,11,6.403,0.582
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1767,571.112,0.323
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1040,415.444,0.399
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,11,11.358,1.033
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,272,322.47,1.186
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,ROCKFISHES,389,SEBASTES,263,124.539,0.474
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,447,201.938,0.452
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,419,244,0.582
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,13,14,1.077
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,ROCKFISHES,389,SEBASTES,155,96,0.619
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,46,28,0.609
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,155,97,0.626
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,828,453,0.547
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,472,291.986,0.619
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,47,39.205,0.834
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,ROCKFISHES,389,SEBASTES,96,78.16,0.814
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,31,28.16,0.908
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,32,33.377,1.043
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,312,146.048,0.468
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,30,17.607,0.587
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,ROCKFISHES,389,SEBASTES,123,102.572,0.834
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,16,14.142,0.884
1991,March,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,25,17.72,0.709
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2894,733.239,0.253
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,7435,1035.858,0.139
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,126,44.373,0.352
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4511,1089.495,0.242
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,62,47.948,0.773
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,ROCKFISHES,389,SEBASTES,2782,581.875,0.209
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,62,47.948,0.773
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,LINGCOD,467,OPHIODON ELONGATUS,261,138.014,0.529
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,11930,2246.47,0.188
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,137,56.533,0.413
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,ROCKFISHES,389,SEBASTES,1377,796.848,0.579
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,LINGCOD,467,OPHIODON ELONGATUS,9,11,1.222
1991,May,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,499,209.99,0.421
