region,prog_type,project,proj_contact,species,run,stock,stock_CU,stock_CU_name,stat_area,obj,strat_lvl,egg_target,prod_activity,stage,relsite,rel_stat_area,target_no,mark,clip,mark_target,comment
BC South Coast,CDP,Thornton Cr,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Thornton Cr,CO-17,WEST VANCOUVER ISLAND,23, Stewardship ,Primary,"12,000",Release,Fed Fry,Thornton Cr,23,"10,000",,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Chapman Cr,CK-9007,SOUTHERN BC-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,16, Harvest ,Alternate,"70,000",Release,Smolt 0+,Chapman Cr,16,"65,000",,,,Primary source for eggs.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer In,Egg,Chilliwack R,,"70,000",,,,"Trying to avoid ECVI transfers, so looking at eggs transferred from Chilliwack via Capilano."
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Harvest ,Primary, -   ,Release,Smolt 0+,Chapman Cr,16,"65,000",Thermal,N/A,"65,000","Transfer of up to 50k Chilliwack R eggs to Chapman Cr H, to replace the Chapman Cr/Big Qualicum stock used historically. Big Qualicum-origin fish have been observed as juveniles in Howe Sd raising concerns around competition and straying."
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Lang Cr,CK-9007,SOUTHERN BC-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,15,,Alternate, -   ,Transfer In,Egg,Powell R,, -   ,,,,Switching to Chilliwack fall chinook stock to minimize impact to native Howe Sound stocks.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Lang Cr,CK-9007,SOUTHERN BC-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,15, Harvest ,Alternate, -   ,Release,Smolt 0+,Chapman Cr,16, -   ,,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chum,Fall,Chapman Cr,CM-4,GEORGIA STRAIT,16, Rebuilding ,Primary,"500,000",Release,Fed Fry,Chapman Cr,16,"500,000",,,,Increase from 250. Unfed in 2012 and 2013.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16,,Primary,"65,000",Transfer Out,Egg,Sunshine Coast Sch,,300,,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16, Harvest ,Primary, -   ,Release,Smolt 1+,Chapman Cr,16,"50,000",Fin Clip,AD,"50,000","Annual ESSR of overescapement. Spawning grounds are also overseeded. Reduction to 50k based on surplus return available for moderate terminal fishery similar to Nanaimo, Seymour and other CIP production levels."
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16, Harvest ,Primary, -   ,Release,Smolt 1+,Halfmoon Cr,16, -   ,,,,Limited habitat capacity for coho.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Chapman Cr,PKE-1,GEORGIA STRAIT,16, Rebuilding ,Primary,"260,000",Release,Unfed,Chapman Cr,16,"250,000",,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate, -   ,Transfer In,Egg,Quinsam R,, -   ,,,,300k in odd years only.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Alternate, -   ,Release,Fed Fry,Chapman Cr,16, -   ,,,,250k in odd years only.
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Englishman R,,,14, Rebuilding ,Primary,"120,000",Release,Fed Fry,Englishman R,14,"100,000",,,,
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,L Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14,,Alternate, -   ,Transfer In,Fry,L Qualicum R,,"100,000",,,,
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,L Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14, Rebuilding ,Alternate, -   ,Release,Smolt 0+,Englishman R,14,"100,000",,,,"Reduction by 50% from 2011 relelase (2012 was slightly below target due to insufficient brood collection at Little Qualicum River), to assess success of rebuilding objective. Past assessment of enhanced contribution to Englishman River returns has indicated high proportion of adults from natural spawners. Returns to river have met escapement target of 1000 in 4-5 of recent 10 years of enumeration."
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Englishman R,PKE-1,GEORGIA STRAIT,14, Harvest ,Primary,"1,000,000",Release,Unfed,Englishman R,14,"950,000",,,,
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17,,Alternate, -   ,Transfer In,Egg,Nanaimo R,,"1,000,000",,,,
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17, Harvest ,Alternate, -   ,Release,Unfed,Englishman R,14,"950,000",,,,Backup if unable to collect broodstock from Englishman.
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate, -   ,Transfer In,Egg,Quinsam R,,"1,000,000",,,,
BC South Coast,DPI,Englishman Enh,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Alternate, -   ,Release,Unfed,Englishman R,14,"950,000",,,,Backup if unable to collect broodstock from Englishman.
BC South Coast,DPI,Esquimalt Hb,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Primary, -   ,Transfer In,Smolt,Goldstream R,,"100,000",,,,
BC South Coast,DPI,Esquimalt Hb,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22, Stewardship ,Primary, -   ,Release,Smolt 0+,Esquimalt Hb,19,"75,000",Thermal,N/A,"75,000",Release into marine from land.
BC South Coast,DPI,Esquimalt Hb,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22, Stewardship ,Primary, -   ,Release,Seapen 0+,Esquimalt Hb,19,"25,000",Thermal,N/A,"25,000",New site.
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Rosewall Cr,CM-4,GEORGIA STRAIT,14, Stewardship ,Primary,"250,000",Release,Fed Fry,Rosewall Cr,14,"225,000",,,,
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Coal Cr,,,14, Stewardship ,Primary,"12,000",Release,Smolt 1+,Coal Cr,14,"10,000",Fin Clip,AD,"10,000",
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Rosewall Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,"120,000",Transfer Out,Egg,Comox Valley Sch,,"2,000",,,,
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Rosewall Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Qualicum Sch,,200,,,,
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Rosewall Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Harvest ,Primary, -   ,Release,Smolt 1+,Rosewall Cr,14,"100,000",Fin Clip,AD,"100,000","Habitat capacity estimated at 20,000 smolts."
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Coal Cr,PKE-1,GEORGIA STRAIT,14, Harvest ,Primary,"1,000,000",Release,Fed Fry,Coal Cr,14,"900,000",,,,
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate, -   ,Transfer In,Egg,Quinsam R,,"1,000,000",,,,
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Stewardship ,Alternate, -   ,Release,Unfed,Chef Cr,14,"50,000",,,,
BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Alternate, -   ,Release,Unfed,Coal Cr,14,"950,000",,,,Backup if unable to collect broodstock from Coal Creek.
BC South Coast,DPI,Gillard Pass,CA - Campbell River,Chinook,Fall,Phillips R,CK-28,SOUTH COAST-SOUTHERN FJORDS,13, Assessment ,Primary,"160,000",Release,Smolt 0+,Phillips Lk,13,"150,000",Coded Wire Tag,AD,"150,000",
BC South Coast,DPI,Gillard Pass,CA - Campbell River,Chinook,Fall,Phillips R,CK-28,SOUTH COAST-SOUTHERN FJORDS,13, Assessment ,Primary, -   ,Release,Smolt 1+,Phillips Lk,13, -   ,,,,
BC South Coast,DPI,Gillard Pass,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,,Primary, -   ,Transfer In,Egg,Quinsam R,,"25,000",,,,
BC South Coast,DPI,Gillard Pass,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fry,Ito Cr,13,"10,000",,,,Need to know which streams fry are being released into if not all into Phillips and Ito Creek.
BC South Coast,DPI,Gillard Pass,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fry,Stuart Is Strms,13,"12,000",,,,Need locations of streams from CA.
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Goldstream R,CK-21,EAST VANCOUVER ISLAND-GOLDSTREAM,19, Stewardship ,Primary,"250,000",Release,Smolt 0+,Goldstream R,19,"240,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Primary, -   ,Transfer In,Egg,Nitinat R,,"100,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Primary, -   ,Transfer Out,Smolt,Esquimalt Hb,,"100,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary,"850,000",Transfer Out,Egg,Gulf Is Sch,,"2,200",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saanich Sch,,"3,600",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saltspring Is,,"5,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saturna Is,,"50,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Sooke Sch,,"4,600",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Victoria Sch,,"12,300",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19, Harvest ,Primary, -   ,Release,Fed Fry,Goldstream R,19,"675,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19, Stewardship ,Primary, -   ,Release,Fed Fry,Hope Bay Cr,19,"5,000",,,,Released by Pender Island Conservancy Association
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19, Stewardship ,Primary, -   ,Release,Fed Fry,Mount Douglas Cr,19,"50,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary,"228,600",Transfer Out,Egg,Cowichan Valley Sch,,500,,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Gulf Is Sch,,"1,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saanich Sch,,"3,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Smolt,Saanich Seapens,,"25,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saltspring Is,,"5,000",,,,
BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19, Assessment ,Primary, -   ,Release,Smolt 1+,Goldstream R,19,"150,000",Coded Wire Tag,AD,"20,000","Proposal to reduce to 50,000 or less based on 20k estimated habitat capacity and in line with other CIP production in Strait of Georgia. Proposal rejected."
BC South Coast,DPI,Halalt Band,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Chemainus R,CM-4,GEORGIA STRAIT,17,,Primary, -   ,Transfer In,Egg,Nanaimo R,,"100,000",,,,
BC South Coast,DPI,Halalt Band,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Chemainus R,CM-4,GEORGIA STRAIT,17,,Primary, -   ,Transfer Out,Egg,Cowichan Valley Sch,,500,,,,
BC South Coast,DPI,Halalt Band,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Chemainus R,CM-4,GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Unfed,Chemainus R,17,"100,000",,,,Proposed new Halalt FN hatchery on Chemainus R.
BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Little R/GSVI,,,14, Rebuilding ,Primary,"200,000",Release,Fed Fry,Little R/GSVI,14,"190,000",,,,Would like to take brood stock from Little River returns.
BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Primary, -   ,Transfer In,Egg,Puntledge R,,"200,000",,,,
BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14, Stewardship ,Primary, -   ,Release,Fed Fry,Little R/GSVI,14,"190,000",,,,Transplant from Puntledge River is dependent on assessment of adult returns.
BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,"60,000",Transfer Out,Egg,Comox Valley Sch,,300,,,,
BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Stewardship ,Primary, -   ,Release,Fed Fry,Little R/GSVI,14,"20,000",Fin Clip,AD,"20,000",Release of fed fry is dependent on assessment of wild component.
BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Smolt 1+,Little R/GSVI,14,"30,000",Fin Clip,AD,"30,000",Assesssment of wild component for both smolts and fry needed.
BC South Coast,DPI,Nile Cr,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17,,Alternate, -   ,Transfer In,Egg,Nanaimo R,,"1,000,000",,,,
BC South Coast,DPI,Nile Cr,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17, Stewardship ,Alternate, -   ,Release,Unfed,Nile Cr,14,"900,000",,,,
BC South Coast,DPI,Nile Cr,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Primary, -   ,Transfer In,Egg,Quinsam R,,"1,250,000",,,,
BC South Coast,DPI,Nile Cr,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Seapen,Deep Bay/GSVI,14,"250,000",,,,Success of seapen release strategy  to be assessed.
BC South Coast,DPI,Nile Cr,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Primary, -   ,Release,Unfed,Nile Cr,14,"900,000",,,,
BC South Coast,DPI,Nootka Sd Wshd Soc,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Burman R,CK-32,NOOTKA & KYUQUOT,25,,Primary, -   ,Transfer In,Smolt,Conuma R,,"350,000",,,,
BC South Coast,DPI,Nootka Sd Wshd Soc,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Burman R,CK-32,NOOTKA & KYUQUOT,25, Harvest ,Primary, -   ,Release,Seapen 0+,Burman Est,25,"350,000",Thermal,N/A,"350,000",
BC South Coast,DPI,Nootka Sd Wshd Soc,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Gold R,CK-32,NOOTKA & KYUQUOT,25,,Primary, -   ,Transfer In,Smolt,Conuma R,,"150,000",,,,
BC South Coast,DPI,Nootka Sd Wshd Soc,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Gold R,CK-32,NOOTKA & KYUQUOT,25, Harvest ,Primary, -   ,Release,Seapen 0+,Gold Est,25,"150,000",Thermal,N/A,"150,000",
BC South Coast,DPI,Nootka Sd Wshd Soc,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Burman R,,,25, Rebuilding ,Primary, -   ,Release,Seapen,Burman Est,25, -   ,,,,Proposal for 100k in 2014. Not feasible at Conuma River Hatchery.
BC South Coast,DPI,Ouillet Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Sockeye,Summer,Sakinaw Lk,SEL-L-11-07,SAKINAW,16,,Primary, -   ,Transfer In,Egg,Rosewall Cr,,"250,000",,,,
BC South Coast,DPI,Ouillet Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Sockeye,Summer,Sakinaw Lk,SEL-L-11-07,SAKINAW,16, Conservation ,Primary, -   ,Release,Fed Fry,Sakinaw Lk,16,"225,000",Fin Clip,AD,"225,000",
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Oyster R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14, Rebuilding ,Primary,"60,000",Release,Smolt 0+,Oyster R,14,"55,000",,,,Assessment needed to determine success in rebuilding this stock.
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Oyster R,CM-4,GEORGIA STRAIT,14, Rebuilding ,Primary,"350,000",Release,Fed Fry,Oyster R,14,"320,000",,,,Target is 3000 adults.
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Alternate, -   ,Transfer In,Egg,Puntledge R,,"200,000",,,,
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14, Rebuilding ,Alternate, -   ,Release,Fed Fry,Oyster R,14,"180,000",,,,
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,"140,000",Transfer Out,Egg,Campbell R Sch,,70,,,,
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Comox Valley Sch,,400,,,,
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Knight Inlet Ldg,,"5,000",,,,New in 2014.
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Stewardship ,Primary, -   ,Release,Fed Fry,Oyster R,14,"90,000",,,,Fry release number is dependent on assessment of wild component. Fry trapping pre and post release is proposed.
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Smolt 1+,Oyster R,14,"40,000",,,,
BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Oyster R,PKE-1,GEORGIA STRAIT,14, Harvest ,Primary,"2,500,000",Release,Unfed,Oyster R,14,"2,250,000",,,,
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Chinook,Fall,Colonial+Cayeghle,CK-33,NORTHWEST VANCOUVER ISLAND,27, Stewardship ,Primary,"40,000",Release,Smolt 0+,Colonial+Cayeghle,27,"32,000",,,,
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Chinook,Fall,Marble R,CK-33,NORTHWEST VANCOUVER ISLAND,27, Assessment/Harvest ,Primary,"1,100,000",Release,Smolt 0+,Marble R,27,"910,000",Thermal,N/A,"910,000",
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Chinook,Fall,Marble R,CK-33,NORTHWEST VANCOUVER ISLAND,27, Harvest ,Primary, -   ,Release,Seapen 0+,Quatsino Sd,27,"90,000",Thermal,N/A,"90,000",
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Coho,Fall,Colonial+Cayeghle,CO-15,NAHWITTI LOWLAND,27, Stewardship ,Primary,"60,000",Release,Fed Fry,Colonial+Cayeghle,27,"51,000",,,,Release of fry is dependent on assessment of wild component.
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Coho,Fall,Marble R,CO-15,NAHWITTI LOWLAND,27, Stewardship ,Primary,"200,000",Release,Fed Fry,Marble R,27,"32,000",,,,Release of fry is dependent on assessment of wild component.
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Coho,Fall,Marble R,CO-15,NAHWITTI LOWLAND,27, Harvest ,Primary, -   ,Release,Smolt 1+,Marble R,27,"130,000",Fin Clip,AD,"130,000",
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Coho,Fall,Washlawlis R,CO-15,NAHWITTI LOWLAND,27, Stewardship ,Primary,"150,000",Release,Unfed,Washlawlis R,27,"40,000",,,,Release of fry is dependent on assessment of wild component.
