region,prog_type,project,proj_contact,species,run,stock,stock_CU,stock_CU_name,stat_area,obj,strat_lvl,egg_target,prod_activity,stage,relsite,rel_stat_area,target_no,mark,clip,mark_target,comment
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Fed Fry,Comox Lk,14, -   ,Parentage-based Tagging,N/A,"500,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Fed Fry,Puntledge R,14,"50,000",Parentage-based Tagging,N/A,"50,000",Release number is dependent on ongoing assessment of survival rates and habitat capacity. Objective is to rebuild a self-sustaining return to above the dam.
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Harvest ,Primary, -   ,Release,Smolt 1+,Puntledge R,14,"100,000",Coded Wire Tag,AD,"50,000","New production line as of 2016 brood year, using Big Qualicum River Hatchery as summer rearing site."
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Harvest ,Primary, -   ,Release,Smolt 1+,Puntledge R,14, -   ,Fin Clip,AD,"50,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Harvest ,Primary, -   ,Release,Smolt 1+,Puntledge R,14, -   ,Parentage-based Tagging,N/A,"100,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Fed Fry,Willimar+Forb Lks,14,"190,000",Parentage-based Tagging,N/A,"190,000",Release number is dependent on ongoing assessment of survival rates and habitat capacity. Objective is to rebuild a self-sustaining return to above the dam.
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Trent R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Stewardship ,Primary, -   ,Release,Fed Fry,Bloedel Cr,14,"30,000",Fin Clip,AD,"30,000","	2020: Plans are to incubate and rear the Trent River coho at Puntledge River Hatchery (PRH) under the PRH PAR License.  These fish are now in the PRH production Plan. This will continue until the new Courtenay Fish and Game Hatchery is constructed in 2022."
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Trent R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Stewardship ,Primary,"60,000",Release,Fed Fry,Bloedel Cr,14, -   ,Parentage-based Tagging,N/A,"30,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Trent R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Stewardship ,Primary, -   ,Release,Fed Fry,Bloedel Lk,14,"20,000",Fin Clip,AD,"20,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Trent R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Stewardship ,Primary, -   ,Release,Fed Fry,Bloedel Lk,14, -   ,Parentage-based Tagging,N/A,"20,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Pink,Fall,Glendale R,PKE-4,SOUTHERN FJORDS,12,,Primary, -   ,Transfer In,Egg,Knight Inlet Ldg,,"150,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Pink,Fall,Glendale R,PKE-4,SOUTHERN FJORDS,12,,Primary, -   ,Transfer Out,Fry,Knight Inlet Ldg,,"100,000",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13,,Primary,"4,000,000",Transfer Out,Fry,Unknown,,30,,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Rebuilding ,Primary, -   ,Release,Unfed,Campbell R,13,"884,000",Parentage-based Tagging,N/A,"884,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Rebuilding ,Primary, -   ,Release,Unfed,Campbell R,13, -   ,Thermal,N/A,"884,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Harvest ,Primary, -   ,Release,Seapen 0+,Discovery Pass,13,"600,000",Coded Wire Tag,AD,"60,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Harvest ,Primary, -   ,Release,Seapen 0+,Discovery Pass,13, -   ,Parentage-based Tagging,N/A,"600,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Harvest ,Primary, -   ,Release,Seapen 0+,Discovery Pass,13, -   ,Thermal,N/A,"600,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Stewardship ,Alternate,"50,000",Release,Eyed Egg,Quinsam Lk,13,"50,000",Parentage-based Tagging,N/A,"50,000",Surplus production.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Harvest ,Primary, -   ,Release,Fed Fry,Quinsam Lk,13,"200,000",Coded Wire Tag,AD,"40,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Harvest ,Primary, -   ,Release,Fed Fry,Quinsam Lk,13, -   ,Parentage-based Tagging,N/A,"200,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Harvest ,Primary, -   ,Release,Fed Fry,Quinsam Lk,13, -   ,Thermal,N/A,"200,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Quinsam R,13,"1,900,000",Coded Wire Tag,AD,"590,000","2020: Continuing delayed release group of 100,000."
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Quinsam R,13, -   ,Parentage-based Tagging,N/A,"1,900,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Quinsam R,13, -   ,Thermal,N/A,"1,900,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Salmon R/JNST,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13,,Primary, -   ,Transfer In,Egg,Sayward F&G,,"135,000",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Salmon R/JNST,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13,,Primary, -   ,Transfer Out,Smolt,Sayward F&G,,"120,000",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,,Primary,"620,000",Transfer Out,Egg,Campbell R Sch,,"1,400",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,,Primary, -   ,Transfer Out,Fry,Unknown,,30,,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Alternate, -   ,Release,Eyed Egg,Elk Falls Ch #3,13,"80,000",,,,Contingency for surplus eggs.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Haig-Brown K'fishr,13,500,Fin Clip,AD,500,2020: Dependent on wild fry assessment.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Haig-Brown K'fishr,13, -   ,Parentage-based Tagging,N/A,500,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Menzies Cr,13,"2,500",Fin Clip,AD,"2,500",Dependent on assessment of juvenile biomass and habitat capacity.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Menzies Cr,13, -   ,Parentage-based Tagging,N/A,"2,500",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Mohun Cr,13,"2,500",Fin Clip,AD,"2,500",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Mohun Cr,13, -   ,Parentage-based Tagging,N/A,"2,500",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Nunn's Cr,13,"2,500",Fin Clip,AD,"2,500",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Nunn's Cr,13, -   ,Parentage-based Tagging,N/A,"2,500",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Rebuilding ,Primary, -   ,Release,Fed Fry,Quinsam Lk,13,"170,000",Fin Clip,AD,"25,000",Fry are released to upper Quinsam watershed and assessed in downstream juvenile survey.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Rebuilding ,Primary, -   ,Release,Fed Fry,Quinsam Lk,13, -   ,Parentage-based Tagging,N/A,"170,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Quinsam R,13,"400,000",Coded Wire Tag,AD,"200,000",2020: Delayed group of 100k to be continued.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Quinsam R,13, -   ,Coded Wire Tag,NOMK, -   ,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Quinsam R,13, -   ,Fin Clip,AD,"200,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Quinsam R,13, -   ,Parentage-based Tagging,N/A,"400,000",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Alternate, -   ,Release,Fed Fry,Ritchie Pd S,13,500,,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Simms Cr,13,"2,500",Fin Clip,AD,"2,500",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13, Stewardship ,Primary, -   ,Release,Fed Fall,Simms Cr,13, -   ,Parentage-based Tagging,N/A,"2,500",
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate,"1,250,000",Transfer Out,Egg,Fanny Bay/GSVI,,"250,000",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Primary,"7,500,000",Transfer Out,Egg,Mohun Cr,,"100,000",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate, -   ,Transfer Out,Egg,Nanaimo R,,"1,000,000",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Primary, -   ,Transfer Out,Egg,Nile Cr,,"1,000,000",,,,
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Primary, -   ,Transfer Out,Egg,Unknown,,"10,000",,,,Transfer out to research facility or university.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Primary, -   ,Transfer Out,Fry,Unknown,,"8,000",,,,Transfer out to research facility or university.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Primary, -   ,Release,Unfed,Quinsam R,13,"6,100,000",,,,
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Nahmint R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23,,Primary,"200,000",Transfer Out,Egg,Nitinat R,,"10,000",,,,
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Nahmint R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Conservation ,Primary, -   ,Release,Smolt 0+,Nahmint R,23,"165,000",Coded Wire Tag,AD,"165,000",2020: All releases tagged and clipped. Agreed to continue 2020 incubation and rearing at Rosewall.
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Nahmint R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Conservation ,Primary, -   ,Release,Smolt 0+,Nahmint R,23, -   ,Parentage-based Tagging,N/A,"165,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Nahmint R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Conservation ,Primary, -   ,Release,Smolt 0+,Nahmint R,23, -   ,Thermal,N/A,"165,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Assessment/Harvest ,Primary, -   ,Release,Seapen 0+,Alberni In,23,"300,000",Coded Wire Tag,AD,"40,000","2020: Increase from 200,000 in 2019 brood year. Two groups will be produced, one released earlier and one released later."
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Assessment/Harvest ,Primary, -   ,Release,Seapen 0+,Alberni In,23, -   ,Parentage-based Tagging,N/A,"300,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Assessment/Harvest ,Primary, -   ,Release,Seapen 0+,Alberni In,23, -   ,Thermal,N/A,"300,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Assessment/Harvest ,Primary,"7,100,000",Release,Smolt 0+,Robertson Cr,23,"6,100,000",Coded Wire Tag,AD,"550,000",Includes 100k as early river release trial to investigate effect of river temperature on survival.
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Robertson Cr,23, -   ,Parentage-based Tagging,N/A,"6,100,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Robertson Cr,23, -   ,Thermal,N/A,"6,100,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Coho,Fall,Robertson Cr,CO-17,WEST VANCOUVER ISLAND,23, Assessment/Harvest ,Primary,"220,000",Release,Smolt 1+,Robertson Cr,23,"200,000",Coded Wire Tag,AD,"40,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Coho,Fall,Robertson Cr,CO-17,WEST VANCOUVER ISLAND,23, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Robertson Cr,23, -   ,Fin Clip,AD,"160,000",
BC South Coast,OPS,Robertson Cr,WEM - Robertson Creek Hatchery,Coho,Fall,Robertson Cr,CO-17,WEST VANCOUVER ISLAND,23, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Robertson Cr,23, -   ,Parentage-based Tagging,N/A,"200,000",
BC South Coast,OPS,Rosewall Cr,WEM - Big Qualicum Hatchery,Sockeye,Summer,Sakinaw Lk,SEL-11-07,SAKINAW,16, Conservation ,Primary,"1,200,000",Release,Fed Fry,Sakinaw Lk,16,"700,000",Fin Clip,AD,"700,000",
BC South Coast,OPS,Rosewall Cr,WEM - Big Qualicum Hatchery,Sockeye,Summer,Sakinaw Lk,SEL-11-07,SAKINAW,16, Conservation ,Primary, -   ,Release,Smolt 1+,Sakinaw Lk,16,"25,000",Fin Clip,AD,"12,000",
BC South Coast,OPS,Rosewall Cr,WEM - Big Qualicum Hatchery,Sockeye,Summer,Sakinaw Lk,SEL-11-07,SAKINAW,16, Conservation ,Primary, -   ,Release,Smolt 1+,Sakinaw Lk,16, -   ,Passive Integrated Transponde,N/A,"1,000",
BC South Coast,CDP,San Juan R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,San Juan R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,20, Harvest ,Primary, -   ,Release,Seapen 0+,Port Renfrew,20, -   ,Coded Wire Tag,AD, -   ,2020: Seapen production suspended during hatchery transition to new crew.
BC South Coast,CDP,San Juan R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,San Juan R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,20, Harvest ,Primary, -   ,Release,Seapen 0+,Port Renfrew,20, -   ,Thermal,N/A, -   ,
BC South Coast,CDP,San Juan R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,San Juan R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,20, Rebuilding ,Primary,"510,000",Release,Smolt 0+,San Juan R,20,"500,000",Parentage-based Tagging,N/A,"500,000",
BC South Coast,CDP,San Juan R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,San Juan R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,20, Rebuilding ,Primary, -   ,Release,Smolt 0+,San Juan R,20, -   ,Thermal,N/A,"500,000",
BC South Coast,DPI,Sayward F&G,CA - Campbell River,Chinook,Fall,Salmon R/JNST,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13,,Primary, -   ,Transfer In,Smolt,Quinsam R,,"120,000",,,,
BC South Coast,DPI,Sayward F&G,CA - Campbell River,Chinook,Fall,Salmon R/JNST,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13,,Primary,"135,000",Transfer Out,Egg,Quinsam R,,"135,000",,,,
BC South Coast,DPI,Sayward F&G,CA - Campbell River,Chinook,Fall,Salmon R/JNST,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13, Rebuilding ,Primary, -   ,Release,Smolt 0+,Salmon R/JNST,13,"120,000",Thermal,N/A,"120,000",
BC South Coast,CDP,Sliammon R,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Sliammon R,CK-9007,SOUTHERN BC-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,15, Harvest ,Primary,"105,000",Release,Smolt 0+,Sliammon R,15,"100,000",,,,
BC South Coast,CDP,Sliammon R,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chum,Fall,Sliammon R,CM-4,GEORGIA STRAIT,15,,Alternate,"180,000",Transfer Out,Egg,Klahoose Band,,"70,000",,,,
BC South Coast,CDP,Sliammon R,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chum,Fall,Sliammon R,CM-4,GEORGIA STRAIT,15, Harvest ,Primary,"1,500,000",Release,Unfed,Sliammon R,15,"700,000",,,,
BC South Coast,CDP,Sliammon R,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chum,Fall,Sliammon R,CM-4,GEORGIA STRAIT,15, Harvest ,Primary, -   ,Release,Fed Fry,Sliammon R,15,"700,000",,,,
BC South Coast,CDP,Sliammon R,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Sliammon R,CO-11,GEORGIA STRAIT MAINLAND,15, Rebuilding ,Primary,"70,000",Release,Fed Fry,Sliammon Lk,15,"60,000",Fin Clip,AD,"60,000",Fry release number is dependent on assessment of wild component.
BC South Coast,CDP,Sliammon R,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Sliammon R,CO-11,GEORGIA STRAIT MAINLAND,15, Rebuilding ,Primary, -   ,Release,Fed Fry,Sliammon Lk,15, -   ,Parentage-based Tagging,N/A,"60,000",
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22,,Primary, -   ,Transfer In,Egg,Nitinat R,,"230,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22,,Primary, -   ,Transfer In,Smolt,Nitinat R,,"70,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22, Harvest ,Primary, -   ,Release,Seapen 0+,Sooke Hb,20,"70,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22, Stewardship ,Primary, -   ,Release,Smolt 0+,Sooke R,20,"212,500",Thermal,N/A,"212,500",2020: Discussion needed about enhancement objectives for Sooke R Chinook and strategies needed to achieve the objectives.
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Sooke R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,20, Stewardship ,Primary,"250,000",Release,Smolt 0+,Sooke R,20,"225,000",Thermal,N/A,"225,000",2020: Discussion needed about enhancement objectives for Sooke R Chinook and strategies needed to achieve the objectives.
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Demamiel Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,20,,Primary,"140,000",Transfer Out,Egg,Sooke Sch,,"1,200",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Demamiel Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,20, Stewardship ,Primary, -   ,Release,Fed Fry,Demamiel Cr,20,"135,000",,,,2020: Fry release number is dependent on assessment of wild component.
BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Leiner R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,,Primary,"320,000",Transfer Out,Egg,Vanc Is West (Gold R) Sch,,100,,,,
BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Leiner R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Rebuilding ,Primary, -   ,Release,Seapen 0+,Tahsis In,25,"300,000",Thermal,N/A,"300,000",
BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Leiner R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Rebuilding ,Primary, -   ,Release,Seapen 0+,Tahsis In,25, -   ,Thermal,N/A,"300,000",
BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Tahsis R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Rebuilding ,Alternate,"160,000",Release,Smolt 0+,Tahsis R,25,"150,000",,,,
